danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist,Song
0.838,0.492,1,-5.69,0,0.038,0.251,0.0,0.262,0.895,115.092,audio_features,2pJZ1v8HezrAoZ0Fhzby92,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/tracks/2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/audio-analysis/2pJZ1v8HezrAoZ0Fhzby92,237333,4,"Ed Sheeran
",What Do I Know?
0.617,0.439,9,-5.63,1,0.0269,0.424,0.0,0.127,0.242,139.979,audio_features,6PJ8FF6UR8FZXfEvpHkIVN,spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,https://api.spotify.com/v1/tracks/6PJ8FF6UR8FZXfEvpHkIVN,https://api.spotify.com/v1/audio-analysis/6PJ8FF6UR8FZXfEvpHkIVN,280533,4,"Ed Sheeran
",How Would You Feel (Paean)
0.589,0.242,6,-10.517,1,0.0442,0.914,0.0,0.0887,0.257,89.749,audio_features,4VuS959DSpr82t3qBqCrWG,spotify:track:4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/tracks/4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/audio-analysis/4VuS959DSpr82t3qBqCrWG,221107,4,"Ed Sheeran
",Supermarket Flowers
0.747,0.76,1,-4.294,1,0.187,0.448,0.0,0.153,0.682,99.975,audio_features,3Lfiu5sZ4M4B6JaKMBc0FU,spotify:track:3Lfiu5sZ4M4B6JaKMBc0FU,https://api.spotify.com/v1/tracks/3Lfiu5sZ4M4B6JaKMBc0FU,https://api.spotify.com/v1/audio-analysis/3Lfiu5sZ4M4B6JaKMBc0FU,191147,4,"Ed Sheeran
",Barcelona
0.738,0.677,7,-5.121,1,0.0824,0.52,0.0,0.133,0.882,127.067,audio_features,6SznMYPQJHzr3IwsAHLId2,spotify:track:6SznMYPQJHzr3IwsAHLId2,https://api.spotify.com/v1/tracks/6SznMYPQJHzr3IwsAHLId2,https://api.spotify.com/v1/audio-analysis/6SznMYPQJHzr3IwsAHLId2,176747,4,"Ed Sheeran
",Bibia Be Ye Ye
0.68,0.852,7,-4.35,1,0.0349,0.117,0.0,0.0866,0.858,101.993,audio_features,35QZaWQRkmnAVqBF1TLCxQ,spotify:track:35QZaWQRkmnAVqBF1TLCxQ,https://api.spotify.com/v1/tracks/35QZaWQRkmnAVqBF1TLCxQ,https://api.spotify.com/v1/audio-analysis/35QZaWQRkmnAVqBF1TLCxQ,179787,4,"Ed Sheeran
",Nancy Mulligan
0.552,0.29,10,-5.617,1,0.0448,0.85,0.0,0.227,0.481,78.842,audio_features,6TIU9Ehmi6dMzZK73Ym4yj,spotify:track:6TIU9Ehmi6dMzZK73Ym4yj,https://api.spotify.com/v1/tracks/6TIU9Ehmi6dMzZK73Ym4yj,https://api.spotify.com/v1/audio-analysis/6TIU9Ehmi6dMzZK73Ym4yj,247107,4,"Ed Sheeran
",Save Myself
0.464,0.321,2,-11.12,1,0.0418,0.877,0.0,0.0789,0.306,93.528,audio_features,5mUBAfEctquPCp3oe8CRZX,spotify:track:5mUBAfEctquPCp3oe8CRZX,https://api.spotify.com/v1/tracks/5mUBAfEctquPCp3oe8CRZX,https://api.spotify.com/v1/audio-analysis/5mUBAfEctquPCp3oe8CRZX,252760,4,"Ed Sheeran
",One
0.697,0.377,3,-7.755,1,0.0397,0.556,0.0,0.0999,0.336,138.754,audio_features,05AXbdKlVvkT6IJlYAfuap,spotify:track:05AXbdKlVvkT6IJlYAfuap,https://api.spotify.com/v1/tracks/05AXbdKlVvkT6IJlYAfuap,https://api.spotify.com/v1/audio-analysis/05AXbdKlVvkT6IJlYAfuap,244573,4,"Ed Sheeran
",I'm a Mess
0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,audio_features,5sA4n1wolLZk2YpBLbsCqj,spotify:track:5sA4n1wolLZk2YpBLbsCqj,https://api.spotify.com/v1/tracks/5sA4n1wolLZk2YpBLbsCqj,https://api.spotify.com/v1/audio-analysis/5sA4n1wolLZk2YpBLbsCqj,235382,4,"Ed Sheeran
",Sing
0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049,audio_features,5LTzAKRZ2Xct8d6vVrErha,spotify:track:5LTzAKRZ2Xct8d6vVrErha,https://api.spotify.com/v1/tracks/5LTzAKRZ2Xct8d6vVrErha,https://api.spotify.com/v1/audio-analysis/5LTzAKRZ2Xct8d6vVrErha,219840,4,"Ed Sheeran
",Don't
0.791,0.669,6,-7.189,0,0.146,0.175,0.0,0.33,0.809,92.013,audio_features,3b2b3rMn0LflqsIW0g5lDl,spotify:track:3b2b3rMn0LflqsIW0g5lDl,https://api.spotify.com/v1/tracks/3b2b3rMn0LflqsIW0g5lDl,https://api.spotify.com/v1/audio-analysis/3b2b3rMn0LflqsIW0g5lDl,225533,4,"Ed Sheeran
",Nina
0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,audio_features,0ch8PUB8JRTMJqmdmfY46U,spotify:track:0ch8PUB8JRTMJqmdmfY46U,https://api.spotify.com/v1/tracks/0ch8PUB8JRTMJqmdmfY46U,https://api.spotify.com/v1/audio-analysis/0ch8PUB8JRTMJqmdmfY46U,258987,4,"Ed Sheeran
",Photograph
0.66,0.316,3,-11.567,0,0.0364,0.529,0.000294,0.104,0.543,91.207,audio_features,2mHWjchw9pqHBvHh7iKoco,spotify:track:2mHWjchw9pqHBvHh7iKoco,https://api.spotify.com/v1/tracks/2mHWjchw9pqHBvHh7iKoco,https://api.spotify.com/v1/audio-analysis/2mHWjchw9pqHBvHh7iKoco,300253,4,"Ed Sheeran
",Bloodstream
0.53,0.346,8,-10.497,1,0.0376,0.697,1.07e-05,0.105,0.359,121.876,audio_features,5rYipCuUMXmKr5XM3eDC1r,spotify:track:5rYipCuUMXmKr5XM3eDC1r,https://api.spotify.com/v1/tracks/5rYipCuUMXmKr5XM3eDC1r,https://api.spotify.com/v1/audio-analysis/5rYipCuUMXmKr5XM3eDC1r,241347,4,"Ed Sheeran
",Tenerife Sea
0.767,0.449,8,-7.158,0,0.0364,0.024,0.000299,0.151,0.908,95.03,audio_features,1QaVYz0KPmXtdjVcm3P4oj,spotify:track:1QaVYz0KPmXtdjVcm3P4oj,https://api.spotify.com/v1/tracks/1QaVYz0KPmXtdjVcm3P4oj,https://api.spotify.com/v1/audio-analysis/1QaVYz0KPmXtdjVcm3P4oj,205133,4,"Ed Sheeran
",Runaway
0.759,0.725,11,-7.006,0,0.158,0.576,0.0,0.0771,0.619,87.467,audio_features,01cCX1iNks6Ob0Ynwwg8tX,spotify:track:01cCX1iNks6Ob0Ynwwg8tX,https://api.spotify.com/v1/tracks/01cCX1iNks6Ob0Ynwwg8tX,https://api.spotify.com/v1/audio-analysis/01cCX1iNks6Ob0Ynwwg8tX,250427,4,"Ed Sheeran
",The Man
0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,audio_features,2L6ypr3l5t5mLkY3lXIpZE,spotify:track:2L6ypr3l5t5mLkY3lXIpZE,https://api.spotify.com/v1/tracks/2L6ypr3l5t5mLkY3lXIpZE,https://api.spotify.com/v1/audio-analysis/2L6ypr3l5t5mLkY3lXIpZE,281560,4,"Ed Sheeran
",Thinking out Loud
0.552,0.637,5,-6.568,1,0.0445,0.464,1.63e-05,0.136,0.333,97.97,audio_features,0jnNYYeMqMdreIsN22PzGk,spotify:track:0jnNYYeMqMdreIsN22PzGk,https://api.spotify.com/v1/tracks/0jnNYYeMqMdreIsN22PzGk,https://api.spotify.com/v1/audio-analysis/0jnNYYeMqMdreIsN22PzGk,314280,4,"Ed Sheeran
",Afire Love
0.754,0.613,5,-6.342,1,0.229,0.318,0.0,0.335,0.904,113.196,audio_features,3AhWpAMU0lj0CPMZv3Krde,spotify:track:3AhWpAMU0lj0CPMZv3Krde,https://api.spotify.com/v1/tracks/3AhWpAMU0lj0CPMZv3Krde,https://api.spotify.com/v1/audio-analysis/3AhWpAMU0lj0CPMZv3Krde,208400,4,"Ed Sheeran
",Take It Back
0.752,0.76,2,-5.34,1,0.0341,0.319,0.0,0.335,0.752,107.034,audio_features,5Httl4rILlQs8FednTJ2uE,spotify:track:5Httl4rILlQs8FednTJ2uE,https://api.spotify.com/v1/tracks/5Httl4rILlQs8FednTJ2uE,https://api.spotify.com/v1/audio-analysis/5Httl4rILlQs8FednTJ2uE,190227,4,"Ed Sheeran
",Shirtsleeves
0.58,0.318,2,-8.926,1,0.0279,0.756,0.000171,0.117,0.295,129.757,audio_features,60k4LTrhZ7xX0tSYZkXsuK,spotify:track:60k4LTrhZ7xX0tSYZkXsuK,https://api.spotify.com/v1/tracks/60k4LTrhZ7xX0tSYZkXsuK,https://api.spotify.com/v1/audio-analysis/60k4LTrhZ7xX0tSYZkXsuK,228533,3,"Ed Sheeran
",Even My Dad Does Sometimes
0.641,0.176,6,-11.692,1,0.0349,0.638,5.14e-06,0.252,0.297,76.031,audio_features,2q5rFdBjUn0e9EL6mHb4Jy,spotify:track:2q5rFdBjUn0e9EL6mHb4Jy,https://api.spotify.com/v1/tracks/2q5rFdBjUn0e9EL6mHb4Jy,https://api.spotify.com/v1/audio-analysis/2q5rFdBjUn0e9EL6mHb4Jy,299147,4,"Ed Sheeran
",I See Fire
0.579,0.649,2,-6.522,1,0.0352,0.0977,0.0,0.125,0.184,114.593,audio_features,3B8BedGdUGT1Ixog6v8ua8,spotify:track:3B8BedGdUGT1Ixog6v8ua8,https://api.spotify.com/v1/tracks/3B8BedGdUGT1Ixog6v8ua8,https://api.spotify.com/v1/audio-analysis/3B8BedGdUGT1Ixog6v8ua8,184173,4,"Ed Sheeran
",English Rose
0.812,0.542,7,-5.403,0,0.0444,0.294,6.92e-05,0.141,0.733,110.268,audio_features,4w098dhR8GON00jYL1vCv4,spotify:track:4w098dhR8GON00jYL1vCv4,https://api.spotify.com/v1/tracks/4w098dhR8GON00jYL1vCv4,https://api.spotify.com/v1/audio-analysis/4w098dhR8GON00jYL1vCv4,240987,4,"Ed Sheeran
",Touch and Go
0.728,0.461,6,-8.726,1,0.0395,0.707,0.0,0.113,0.474,86.014,audio_features,5FBaWYaoA8j260ctveOa4a,spotify:track:5FBaWYaoA8j260ctveOa4a,https://api.spotify.com/v1/tracks/5FBaWYaoA8j260ctveOa4a,https://api.spotify.com/v1/audio-analysis/5FBaWYaoA8j260ctveOa4a,235960,4,"Ed Sheeran
",New York
0.618,0.239,8,-8.371,0,0.0274,0.791,0.0,0.1,0.327,96.846,audio_features,4rhcqdXTzNX9uZRZybj3UP,spotify:track:4rhcqdXTzNX9uZRZybj3UP,https://api.spotify.com/v1/tracks/4rhcqdXTzNX9uZRZybj3UP,https://api.spotify.com/v1/audio-analysis/4rhcqdXTzNX9uZRZybj3UP,404480,3,"Ed Sheeran
",Make It Rain
0.389,0.369,4,-6.886,1,0.0404,0.598,0.0,0.96,0.541,102.625,audio_features,0CjyIDOzzujwovFiCHe1LS,spotify:track:0CjyIDOzzujwovFiCHe1LS,https://api.spotify.com/v1/tracks/0CjyIDOzzujwovFiCHe1LS,https://api.spotify.com/v1/audio-analysis/0CjyIDOzzujwovFiCHe1LS,195968,4,"Ed Sheeran
",Parting Glass - Live at Wembley Stadium
0.69,0.696,9,-7.432,1,0.183,0.219,0.0,0.958,0.237,125.735,audio_features,1nVe4FCdf6dVBkzAF741IC,spotify:track:1nVe4FCdf6dVBkzAF741IC,https://api.spotify.com/v1/tracks/1nVe4FCdf6dVBkzAF741IC,https://api.spotify.com/v1/audio-analysis/1nVe4FCdf6dVBkzAF741IC,302992,4,"Ed Sheeran
",Small Bump - Live at Wembley Stadium
0.669,0.747,6,-7.108,1,0.0428,0.141,0.0,0.185,0.483,122.531,audio_features,1eIcWCHqpW2qlWwNOH3dL1,spotify:track:1eIcWCHqpW2qlWwNOH3dL1,https://api.spotify.com/v1/tracks/1eIcWCHqpW2qlWwNOH3dL1,https://api.spotify.com/v1/audio-analysis/1eIcWCHqpW2qlWwNOH3dL1,242440,4,"Ed Sheeran
",Lay It All on Me (feat. Ed Sheeran)
0.689,0.563,1,-5.539,1,0.275,0.692,0.0,0.0579,0.819,129.517,audio_features,6x44NmhdsmgRzG07kzqOO6,spotify:track:6x44NmhdsmgRzG07kzqOO6,https://api.spotify.com/v1/tracks/6x44NmhdsmgRzG07kzqOO6,https://api.spotify.com/v1/audio-analysis/6x44NmhdsmgRzG07kzqOO6,245040,4,"Ed Sheeran
","You Need Me, I Don't Need You"
0.521,0.133,10,-10.599,1,0.0431,0.853,0.0,0.35,0.391,140.077,audio_features,24ha18yq0t7XnZ9EgJ7HYb,spotify:track:24ha18yq0t7XnZ9EgJ7HYb,https://api.spotify.com/v1/tracks/24ha18yq0t7XnZ9EgJ7HYb,https://api.spotify.com/v1/audio-analysis/24ha18yq0t7XnZ9EgJ7HYb,268760,4,"Ed Sheeran
",So
0.671,0.388,11,-6.516,1,0.0762,0.715,0.0,0.192,0.59,105.869,audio_features,6ThrnYkLPlKar6dUIggR6Q,spotify:track:6ThrnYkLPlKar6dUIggR6Q,https://api.spotify.com/v1/tracks/6ThrnYkLPlKar6dUIggR6Q,https://api.spotify.com/v1/audio-analysis/6ThrnYkLPlKar6dUIggR6Q,218373,4,"Ed Sheeran
",Be Like You
0.689,0.369,8,-7.183,1,0.357,0.74,0.0,0.122,0.701,102.565,audio_features,4oCmusomhJaDXUF9OttwQ5,spotify:track:4oCmusomhJaDXUF9OttwQ5,https://api.spotify.com/v1/tracks/4oCmusomhJaDXUF9OttwQ5,https://api.spotify.com/v1/audio-analysis/4oCmusomhJaDXUF9OttwQ5,266280,4,"Ed Sheeran
",The City
0.533,0.17,7,-11.342,1,0.0668,0.842,5.03e-06,0.113,0.33,116.852,audio_features,0Z0GZkW8QCohqGChLmWixd,spotify:track:0Z0GZkW8QCohqGChLmWixd,https://api.spotify.com/v1/tracks/0Z0GZkW8QCohqGChLmWixd,https://api.spotify.com/v1/audio-analysis/0Z0GZkW8QCohqGChLmWixd,266053,5,"Ed Sheeran
",Sunburn
0.731,0.603,8,-7.656,1,0.0378,0.645,0.011,0.147,0.619,96.973,audio_features,4Ur8TgNrZyUuRBWjsQfgGe,spotify:track:4Ur8TgNrZyUuRBWjsQfgGe,https://api.spotify.com/v1/tracks/4Ur8TgNrZyUuRBWjsQfgGe,https://api.spotify.com/v1/audio-analysis/4Ur8TgNrZyUuRBWjsQfgGe,231547,4,"Ed Sheeran
",Let It Out
0.754,0.636,9,-7.129,1,0.193,0.519,0.0,0.108,0.875,90.001,audio_features,5YS8NjfOuoFP1vi5wglycc,spotify:track:5YS8NjfOuoFP1vi5wglycc,https://api.spotify.com/v1/tracks/5YS8NjfOuoFP1vi5wglycc,https://api.spotify.com/v1/audio-analysis/5YS8NjfOuoFP1vi5wglycc,210747,4,"Ed Sheeran
",Homeless
0.826,0.485,8,-7.424,1,0.0354,0.569,0.0,0.107,0.278,104.011,audio_features,5DizlXTwJjjwxxqGNChcvO,spotify:track:5DizlXTwJjjwxxqGNChcvO,https://api.spotify.com/v1/tracks/5DizlXTwJjjwxxqGNChcvO,https://api.spotify.com/v1/audio-analysis/5DizlXTwJjjwxxqGNChcvO,226067,4,"Ed Sheeran
",Little Bird
0.646,0.65,2,-6.491,1,0.0278,0.14,9.65e-06,0.0999,0.52,100.05,audio_features,2Z7RLfJdXXkXUmvMJxkNJo,spotify:track:2Z7RLfJdXXkXUmvMJxkNJo,https://api.spotify.com/v1/tracks/2Z7RLfJdXXkXUmvMJxkNJo,https://api.spotify.com/v1/audio-analysis/2Z7RLfJdXXkXUmvMJxkNJo,199133,4,"Ed Sheeran
",Sofa
0.781,0.836,6,-5.496,0,0.0658,0.379,0.0,0.289,0.636,94.989,audio_features,1IbGB3FLPDJjBX5i3S57rA,spotify:track:1IbGB3FLPDJjBX5i3S57rA,https://api.spotify.com/v1/tracks/1IbGB3FLPDJjBX5i3S57rA,https://api.spotify.com/v1/audio-analysis/1IbGB3FLPDJjBX5i3S57rA,206440,4,"Ed Sheeran
",One Night
0.602,0.31,4,-11.469,1,0.0373,0.886,0.000142,0.105,0.36,159.917,audio_features,7udHOd6OUjUIhSjpTo4cl4,spotify:track:7udHOd6OUjUIhSjpTo4cl4,https://api.spotify.com/v1/tracks/7udHOd6OUjUIhSjpTo4cl4,https://api.spotify.com/v1/audio-analysis/7udHOd6OUjUIhSjpTo4cl4,255000,4,"Ed Sheeran
",Firefly
0.712,0.569,4,-6.032,0,0.204,0.507,0.0,0.412,0.837,105.032,audio_features,7cCsAsOKvFdOjQHpADku4O,spotify:track:7cCsAsOKvFdOjQHpADku4O,https://api.spotify.com/v1/tracks/7cCsAsOKvFdOjQHpADku4O,https://api.spotify.com/v1/audio-analysis/7cCsAsOKvFdOjQHpADku4O,306320,4,"Ed Sheeran
",The City - Live at Sticky Studios; Loose Change EP
0.629,0.663,9,-10.516,1,0.0283,0.28,0.711,0.0811,0.49,139.982,audio_features,0dQ5jI1SGoAX2QT6N95tad,spotify:track:0dQ5jI1SGoAX2QT6N95tad,https://api.spotify.com/v1/tracks/0dQ5jI1SGoAX2QT6N95tad,https://api.spotify.com/v1/audio-analysis/0dQ5jI1SGoAX2QT6N95tad,269187,4,"Ed Sheeran
",Firefly - Bravado Dubstep Remix
0.559,0.283,4,-9.827,1,0.0323,0.632,0.00127,0.126,0.188,82.552,audio_features,5JTTFF4bKTIqrhRmmOgXXo,spotify:track:5JTTFF4bKTIqrhRmmOgXXo,https://api.spotify.com/v1/tracks/5JTTFF4bKTIqrhRmmOgXXo,https://api.spotify.com/v1/audio-analysis/5JTTFF4bKTIqrhRmmOgXXo,163273,4,"Ed Sheeran
",Fall
0.602,0.286,3,-9.886,1,0.0296,0.772,0.0,0.162,0.379,102.009,audio_features,4I7VRMbaqi6GdSkaSxe1he,spotify:track:4I7VRMbaqi6GdSkaSxe1he,https://api.spotify.com/v1/tracks/4I7VRMbaqi6GdSkaSxe1he,https://api.spotify.com/v1/audio-analysis/4I7VRMbaqi6GdSkaSxe1he,144013,4,"Ed Sheeran
",Fire Alarms
0.68,0.248,11,-11.592,1,0.031,0.838,4.86e-06,0.0907,0.275,119.944,audio_features,0xaPq2EZ9pQ9vLuxy6MCHH,spotify:track:0xaPq2EZ9pQ9vLuxy6MCHH,https://api.spotify.com/v1/tracks/0xaPq2EZ9pQ9vLuxy6MCHH,https://api.spotify.com/v1/audio-analysis/0xaPq2EZ9pQ9vLuxy6MCHH,183000,4,"Ed Sheeran
",Where We Land
0.544,0.529,6,-6.753,1,0.0256,0.453,0.0,0.131,0.403,92.936,audio_features,4THoSHxiabL1rd59iVWu2T,spotify:track:4THoSHxiabL1rd59iVWu2T,https://api.spotify.com/v1/tracks/4THoSHxiabL1rd59iVWu2T,https://api.spotify.com/v1/audio-analysis/4THoSHxiabL1rd59iVWu2T,254227,4,"Ed Sheeran
",Cold Coffee
0.573,0.344,9,-10.91,1,0.0361,0.811,0.0,0.13,0.377,157.783,audio_features,3ICdPHubhqTJ4Lm9NEb2W3,spotify:track:3ICdPHubhqTJ4Lm9NEb2W3,https://api.spotify.com/v1/tracks/3ICdPHubhqTJ4Lm9NEb2W3,https://api.spotify.com/v1/audio-analysis/3ICdPHubhqTJ4Lm9NEb2W3,244653,3,"Ed Sheeran
",She
0.402,0.339,9,-9.574,1,0.0498,0.728,0.0,0.833,0.496,83.194,audio_features,3nwbntyppUfLEMorPB40HN,spotify:track:3nwbntyppUfLEMorPB40HN,https://api.spotify.com/v1/tracks/3nwbntyppUfLEMorPB40HN,https://api.spotify.com/v1/audio-analysis/3nwbntyppUfLEMorPB40HN,322933,4,"Ed Sheeran
",The A Team - Live at the Bedford
0.601,0.879,9,-5.215,1,0.0945,0.62,0.0,0.464,0.713,99.377,audio_features,0ewWskuCnqrTFvMUqtAQwF,spotify:track:0ewWskuCnqrTFvMUqtAQwF,https://api.spotify.com/v1/tracks/0ewWskuCnqrTFvMUqtAQwF,https://api.spotify.com/v1/audio-analysis/0ewWskuCnqrTFvMUqtAQwF,225013,4,"Ed Sheeran
",Homeless - Live at the Bedford
0.602,0.8,7,-5.91,1,0.0734,0.545,0.0,0.656,0.81,109.921,audio_features,4HQcJua3wHJLvBvc3gKJTr,spotify:track:4HQcJua3wHJLvBvc3gKJTr,https://api.spotify.com/v1/tracks/4HQcJua3wHJLvBvc3gKJTr,https://api.spotify.com/v1/audio-analysis/4HQcJua3wHJLvBvc3gKJTr,307760,4,"Ed Sheeran
",The City - Live at the Bedford
0.494,0.0964,4,-16.691,1,0.0532,0.807,7.13e-05,0.936,0.393,86.676,audio_features,1lG7S133U7vKOXy0n8WeEL,spotify:track:1lG7S133U7vKOXy0n8WeEL,https://api.spotify.com/v1/tracks/1lG7S133U7vKOXy0n8WeEL,https://api.spotify.com/v1/audio-analysis/1lG7S133U7vKOXy0n8WeEL,151173,4,"Ed Sheeran
",Fall - Live at the Bedford
0.616,0.141,9,-17.161,1,0.532,0.792,0.0,0.897,0.361,107.874,audio_features,2c3PILT3ocB6B47pNzi9qs,spotify:track:2c3PILT3ocB6B47pNzi9qs,https://api.spotify.com/v1/tracks/2c3PILT3ocB6B47pNzi9qs,https://api.spotify.com/v1/audio-analysis/2c3PILT3ocB6B47pNzi9qs,300680,4,"Ed Sheeran
",Wake Me Up - Live at the Bedford
0.506,0.911,0,-4.779,1,0.23,0.48,0.0,0.696,0.781,105.475,audio_features,2GGOQWJo7FGEQojc7baekK,spotify:track:2GGOQWJo7FGEQojc7baekK,https://api.spotify.com/v1/tracks/2GGOQWJo7FGEQojc7baekK,https://api.spotify.com/v1/audio-analysis/2GGOQWJo7FGEQojc7baekK,590333,4,"Ed Sheeran
","You Need Me, I Don't Need You - Live at the Bedford"
0.718,0.82,4,-5.552,0,0.103,0.0928,0.0,0.391,0.329,90.013,audio_features,5cth8vxCckeYgE10nX58re,spotify:track:5cth8vxCckeYgE10nX58re,https://api.spotify.com/v1/tracks/5cth8vxCckeYgE10nX58re,https://api.spotify.com/v1/audio-analysis/5cth8vxCckeYgE10nX58re,271333,4,"Ed Sheeran
",Lately (feat. Devlin)
0.799,0.532,1,-9.472,0,0.0707,0.386,0.00017,0.0978,0.189,100.032,audio_features,6dSgNLxLDgTaPQlB15yOOK,spotify:track:6dSgNLxLDgTaPQlB15yOOK,https://api.spotify.com/v1/tracks/6dSgNLxLDgTaPQlB15yOOK,https://api.spotify.com/v1/audio-analysis/6dSgNLxLDgTaPQlB15yOOK,201587,4,"Ed Sheeran
",You (feat. Wiley)
0.476,0.704,9,-5.411,0,0.278,0.515,0.0,0.094,0.297,140.396,audio_features,77m6ySUV5ZpOdaIsygDYMZ,spotify:track:77m6ySUV5ZpOdaIsygDYMZ,https://api.spotify.com/v1/tracks/77m6ySUV5ZpOdaIsygDYMZ,https://api.spotify.com/v1/audio-analysis/77m6ySUV5ZpOdaIsygDYMZ,254907,4,"Ed Sheeran
",Family (feat. P Money)
0.693,0.833,6,-5.408,0,0.263,0.214,0.0,0.117,0.759,99.901,audio_features,3MUKlVjVJBvPf4flrDq8KB,spotify:track:3MUKlVjVJBvPf4flrDq8KB,https://api.spotify.com/v1/tracks/3MUKlVjVJBvPf4flrDq8KB,https://api.spotify.com/v1/audio-analysis/3MUKlVjVJBvPf4flrDq8KB,222653,4,"Ed Sheeran
",Radio (feat. JME)
0.437,0.5,9,-7.103,1,0.105,0.731,0.0,0.157,0.437,85.293,audio_features,7bXTXa2zmMuRZPCBEWcjHw,spotify:track:7bXTXa2zmMuRZPCBEWcjHw,https://api.spotify.com/v1/tracks/7bXTXa2zmMuRZPCBEWcjHw,https://api.spotify.com/v1/audio-analysis/7bXTXa2zmMuRZPCBEWcjHw,328653,4,"Ed Sheeran
",Little Lady (feat. Mikill Pane)
0.511,0.91,11,-6.186,0,0.116,0.0282,0.0,0.127,0.426,140.147,audio_features,0dNt7lZks5TVxiGaCIY1yZ,spotify:track:0dNt7lZks5TVxiGaCIY1yZ,https://api.spotify.com/v1/tracks/0dNt7lZks5TVxiGaCIY1yZ,https://api.spotify.com/v1/audio-analysis/0dNt7lZks5TVxiGaCIY1yZ,261440,4,"Ed Sheeran
",Drown Me Out (feat. Ghetts) - + Ghetts
0.855,0.678,9,-6.864,1,0.052,0.101,0.00232,0.0964,0.429,120.012,audio_features,4SVST4FR6Gj74UJCzCiOSX,spotify:track:4SVST4FR6Gj74UJCzCiOSX,https://api.spotify.com/v1/tracks/4SVST4FR6Gj74UJCzCiOSX,https://api.spotify.com/v1/audio-analysis/4SVST4FR6Gj74UJCzCiOSX,243000,4,"Ed Sheeran
","Nightmares (feat. Random Impulse, Sway & Wretch 32)"
0.64,0.664,1,-7.812,1,0.152,0.267,0.0,0.329,0.275,140.007,audio_features,1O5u4AShfndSLCnVqlV0h2,spotify:track:1O5u4AShfndSLCnVqlV0h2,https://api.spotify.com/v1/tracks/1O5u4AShfndSLCnVqlV0h2,https://api.spotify.com/v1/audio-analysis/1O5u4AShfndSLCnVqlV0h2,330200,4,"Ed Sheeran
",Goodbye to You (feat. Dot Rotten)
0.73,0.851,4,-4.085,0,0.101,0.243,0.000143,0.117,0.578,97.0,audio_features,2BU4dK1fu1CFLjTBz7ju7Q,spotify:track:2BU4dK1fu1CFLjTBz7ju7Q,https://api.spotify.com/v1/tracks/2BU4dK1fu1CFLjTBz7ju7Q,https://api.spotify.com/v1/audio-analysis/2BU4dK1fu1CFLjTBz7ju7Q,343413,4,"Michael Jackson
",This Place Hotel (a.k.a. Heartbreak Hotel)
0.764,0.887,11,-3.726,1,0.0744,0.0816,0.00011,0.847,0.72,118.427,audio_features,7azo4rpSUh8nXgtonC6Pkq,spotify:track:7azo4rpSUh8nXgtonC6Pkq,https://api.spotify.com/v1/tracks/7azo4rpSUh8nXgtonC6Pkq,https://api.spotify.com/v1/audio-analysis/7azo4rpSUh8nXgtonC6Pkq,358053,4,"Michael Jackson
",Thriller
0.806,0.816,1,-2.767,1,0.0764,0.0146,0.00933,0.0623,0.519,108.98,audio_features,0QgsvILuE9VQiAVsLStD3W,spotify:track:0QgsvILuE9VQiAVsLStD3W,https://api.spotify.com/v1/tracks/0QgsvILuE9VQiAVsLStD3W,https://api.spotify.com/v1/audio-analysis/0QgsvILuE9VQiAVsLStD3W,253373,4,"Michael Jackson
",Blood on the Dance Floor
0.767,0.712,1,-4.128,0,0.0324,0.0409,8.08e-05,0.132,0.804,124.092,audio_features,6A4Jc8npNo79BOgsrPptLA,spotify:track:6A4Jc8npNo79BOgsrPptLA,https://api.spotify.com/v1/tracks/6A4Jc8npNo79BOgsrPptLA,https://api.spotify.com/v1/audio-analysis/6A4Jc8npNo79BOgsrPptLA,237760,4,"Michael Jackson
",Somebody's Watching Me - Single Version
0.735,0.801,3,-4.525,1,0.0437,0.178,0.000408,0.324,0.331,131.425,audio_features,4FC7GMnGwYeAjuvC83Srbs,spotify:track:4FC7GMnGwYeAjuvC83Srbs,https://api.spotify.com/v1/tracks/4FC7GMnGwYeAjuvC83Srbs,https://api.spotify.com/v1/audio-analysis/4FC7GMnGwYeAjuvC83Srbs,280947,4,"Michael Jackson
",Dirty Diana - 2012 Remaster
0.754,0.836,8,-4.703,1,0.0425,0.0179,2.53e-06,0.35,0.965,131.13,audio_features,0XOuVAHsANAWw0LF0Yxkw5,spotify:track:0XOuVAHsANAWw0LF0Yxkw5,https://api.spotify.com/v1/tracks/0XOuVAHsANAWw0LF0Yxkw5,https://api.spotify.com/v1/audio-analysis/0XOuVAHsANAWw0LF0Yxkw5,293120,4,"Michael Jackson
",Torture
